Station Name: KNOCK AIRPORT
Station Height: 201 M 
Latitude:53.906  ,Longitude: -8.817


date:  -  Date and Time (utc)
ind:   -  irainfall   Rainfall indicator
rain:  -  Precipitation Amount (mm)  
ind:   -  ittt Dry bulb indicator
temp:  -  Air Temperature (C)
ind:   -  iwb Wet bulb indicator
wetb:  -  Wet Bulb Temperature (C)
dewpt: -  Dew Point Temperature (C)             
rhum:  -  Relative Humidity (%)
vappr: -  Vapour Pressure (hPa) 
msl:   -  Mean Sea Level Pressure (hPa)
ind:   -  itabspeed wind Speed indicator
wdsp:  -  Mean Wind Speed (knot)
ind:   -  itabdir  wind dir indicator
wddir: -  Predominant Wind Direction (degree)
ww:    -  Synop code for Present Weather
w:     -  Synop code for Past Weather
sun:   -  Sunshine duration (hours)
vis:   -  Visibility (m)
clht:  -  Cloud height (100's of ft) - 999 if none 
clamt: -  Cloud amount


Code  irainfall                    ittt              iwb                    itabspeed / itabdir
----  -------------------------    --------------    ---------------------  -------------------------
0     satisfactory                 positive          positive               -
1     deposition                   negative          negative               10 min
2     trace / sum of traces        est. positive     est. positive          60 min
3     trace / sum of traces (dep.) est. negative     est. negative          10 min + defective
4     estimated precipitation      not available     not available          60 min + defective
5     estimated deposition         -                 frozen negative        10 min + partially defective
6     estimated precip. trace      -                 frozen positive        60 min + partially defective
7     estimated deposition trace   -                 est. frozen negative   not available
8     not available                -                 est. frozen positive   -
111   investigation required       investigation required                   investigation required

date,ind,rain,ind,temp,ind,wetb,dewpt,vappr,rhum,msl,ind,wdsp,ind,wddir,ww,w,sun,vis,clht,clamt
02-oct-2024 12:00,111,0.0,111,12.6,111,10.8,9.0,11.5,79,1020.8,111,7,111,100,2,11,0.0,40000,40,6
02-oct-2024 13:00,111,0.0,111,12.5,111,10.7,8.9,11.4,79,1020.8,111,7,111,90,2,11,0.0,50000,28,5
02-oct-2024 14:00,111,0.0,111,13.3,111,10.6,7.9,10.6,70,1020.4,111,9,111,100,2,11,0.0,50000,46,5
02-oct-2024 15:00,111,0.0,111,14.1,111,11.2,8.3,11.0,68,1020.4,111,8,111,90,2,11,0.0,60000,45,5
02-oct-2024 16:00,111,0.0,111,13.2,111,10.7,8.2,10.9,72,1020.7,111,9,111,100,2,11,0.0,50000,47,5
02-oct-2024 17:00,111,0.0,111,13.5,111,10.5,7.4,10.3,67,1020.6,111,7,111,110,2,11,0.0,50000,999,4
02-oct-2024 18:00,111,0.0,111,11.0,111,9.6,8.2,10.8,83,1021.6,111,6,111,120, , ,0.0, ,0,8
02-oct-2024 19:00,111,0.0,111,10.6,111,9.2,7.8,10.5,82,1021.9,111,6,111,110, , ,0.0, ,0,8
02-oct-2024 20:00,111,0.0,111,9.4,111,8.4,7.3,10.2,87,1022.1,111,6,111,110, , ,0.0, ,0,8
02-oct-2024 21:00,111,0.0,111,9.2,111,8.3,7.2,10.2,88,1022.2,111,8,111,110, , ,0.0, ,0,8
02-oct-2024 22:00,111,0.0,111,8.9,111,8.1,7.1,10.2,89,1022.5,111,7,111,110, , ,0.0, ,0,8
02-oct-2024 23:00,111,0.0,111,8.7,111,7.9,7.1,10.0,89,1022.4,111,7,111,110, , ,0.0, ,0,8
03-oct-2024 00:00,111,0.0,111,8.8,111,8.2,7.6,10.4,92,1021.9,111,8,111,110, , ,0.0, ,0,8
03-oct-2024 01:00,111,0.0,111,8.1,111,7.7,7.2,10.2,94,1021.8,111,8,111,110, , ,0.0, ,0,8
03-oct-2024 02:00,111,0.0,111,8.2,111,7.8,7.5,10.3,94,1021.4,111,8,111,110, , ,0.0, ,0,8
03-oct-2024 03:00,111,0.0,111,8.3,111,8.1,7.8,10.6,97,1021.0,111,7,111,110, , ,0.0, ,0,8
03-oct-2024 04:00,111,0.0,111,8.8,111,8.4,7.9,10.7,95,1020.4,111,7,111,120, , ,0.0, ,0,8
03-oct-2024 05:00,111,0.0,111,9.0,111,8.5,7.9,10.7,93,1020.2,111,9,111,120, , ,0.0, ,0,8
03-oct-2024 06:00,111,0.0,111,9.2,111,8.5,7.7,10.5,91,1020.0,111,9,111,120,2,11,0.0,25000,43,7
03-oct-2024 07:00,111,0.0,111,9.1,111,8.4,7.6,10.5,91,1020.3,111,9,111,120,2,11,0.0,25000,45,8
03-oct-2024 08:00,111,0.0,111,9.3,111,8.4,7.4,10.3,88,1020.3,111,9,111,130,2,11,0.0,35000,46,8
03-oct-2024 09:00,111,0.0,111,9.5,111,8.4,7.2,10.1,85,1020.5,111,9,111,130,2,11,0.0,40000,46,8
03-oct-2024 10:00,111,0.0,111,10.1,111,8.8,7.4,10.3,83,1020.3,111,9,111,130,2,11,0.0,40000,50,8
03-oct-2024 11:00,111,0.0,111,10.8,111,9.3,7.7,10.5,81,1019.6,111,10,111,140,2,11,0.0,40000,50,8
03-oct-2024 12:00,111,0.0,111,11.9,111,10.1,8.3,10.9,78,1019.0,111,11,111,140,2,11,0.0,40000,50,7
03-oct-2024 13:00,111,0.0,111,12.2,111,10.1,7.9,10.7,75,1018.3,111,12,111,140,2,11,0.0,40000,50,7
03-oct-2024 14:00,111,0.0,111,13.5,111,10.9,8.3,11.0,71,1017.5,111,12,111,140,2,11,0.0,40000,60,7
03-oct-2024 15:00,111,0.0,111,12.9,111,10.6,8.3,10.9,74,1016.9,111,12,111,150,2,11,0.0,40000,60,7
03-oct-2024 16:00,111,0.0,111,12.6,111,10.3,7.9,10.7,73,1016.3,111,12,111,150,2,11,0.0,40000,120,7
03-oct-2024 17:00,111,0.1,111,12.1,111,10.4,8.7,11.2,80,1015.7,111,13,111,150,60,62,0.0,20000,90,7
03-oct-2024 18:00,111,0.3,111,11.4,111,10.3,9.2,11.6,86,1015.6,111,12,111,150,60,62,0.0,30000,90,7
03-oct-2024 19:00,111,0.3,111,11.2,111,10.2,9.2,11.6,88,1015.0,111,12,111,150, , ,0.0, ,0,8
03-oct-2024 20:00,111,0.0,111,11.2,111,10.2,9.1,11.6,88,1014.8,111,13,111,150, , ,0.0, ,0,8
03-oct-2024 21:00,111,0.0,111,11.0,111,10.2,9.3,11.8,90,1014.5,111,14,111,150, , ,0.0, ,0,8
03-oct-2024 22:00,111,0.0,111,11.0,111,10.2,9.4,11.8,90,1014.0,111,14,111,150, , ,0.0, ,0,8
03-oct-2024 23:00,111,0.4,111,10.4,111,10.3,10.2,12.4,99,1013.5,111,12,111,150, , ,0.0, ,0,8
04-oct-2024 00:00,111,0.2,111,10.5,111,10.4,10.3,12.5,99,1013.2,111,13,111,150, , ,0.0, ,0,8
04-oct-2024 01:00,111,0.2,111,10.6,111,10.5,10.4,12.6,99,1012.8,111,12,111,150, , ,0.0, ,0,8
04-oct-2024 02:00,111,0.1,111,10.7,111,10.7,10.7,12.9,100,1012.1,111,13,111,150, , ,0.0, ,0,8
04-oct-2024 03:00,111,0.0,111,10.9,111,10.8,10.7,12.9,99,1011.5,111,12,111,150, , ,0.0, ,0,8
04-oct-2024 04:00,111,0.4,111,10.9,111,10.9,10.8,13.0,100,1011.1,111,12,111,150, , ,0.0, ,0,8
04-oct-2024 05:00,111,0.2,111,11.1,111,11.0,11.0,13.0,99,1010.7,111,10,111,150, , ,0.0, ,0,8
04-oct-2024 06:00,111,0.2,111,11.6,111,11.4,11.2,13.3,98,1010.4,111,11,111,160,58,65,0.0,4000,5,7
04-oct-2024 07:00,111,0.3,111,11.6,111,11.6,11.6,13.7,100,1010.2,111,11,111,160,50,65,0.0,6000,2,8
04-oct-2024 08:00,111,0.0,111,11.9,111,11.9,11.9,13.9,100,1010.5,111,12,111,160,50,52,0.0,5000,3,8
04-oct-2024 09:00,111,0.2,111,12.3,111,12.3,12.3,14.3,100,1010.8,111,13,111,170,20,65,0.0,20000,2,8
04-oct-2024 10:00,111,0.4,111,12.6,111,12.6,12.6,14.6,100,1010.7,111,11,111,160,58,65,0.0,600,2,8
04-oct-2024 11:00,111,0.4,111,13.0,111,13.0,13.0,15.0,100,1010.3,111,10,111,160,50,65,0.0,4000,3,8
04-oct-2024 12:00,111,0.7,111,13.4,111,13.4,13.4,15.4,100,1010.2,111,9,111,160,21,65,0.0,8000,4,8
04-oct-2024 13:00,111,0.6,111,14.1,111,14.0,13.9,15.9,99,1009.6,111,9,111,160,58,65,0.0,2000,4,8
04-oct-2024 14:00,111,1.6,111,14.1,111,14.0,13.9,15.9,99,1009.2,111,8,111,180,58,65,0.0,3000,2,8
04-oct-2024 15:00,111,0.4,111,14.1,111,13.9,13.7,15.7,98,1008.8,111,10,111,200,21,65,0.0,15000,5,7
04-oct-2024 16:00,111,0.0,111,14.5,111,14.2,14.0,15.9,97,1008.4,111,9,111,190,60,62,0.0,40000,12,6
04-oct-2024 17:00,111,0.1,111,14.6,111,14.4,14.2,16.2,98,1008.4,111,7,111,180,21,62,0.0,40000,17,7
04-oct-2024 18:00,111,0.0,111,14.3,111,13.9,13.6,15.6,95,1008.7,111,8,111,180, , ,0.0, ,0,8
04-oct-2024 19:00,111,0.0,111,13.6,111,13.4,13.3,15.2,98,1008.0,111,7,111,160, , ,0.0, ,0,8
04-oct-2024 20:00,111,0.0,111,13.5,111,13.1,12.8,14.7,95,1007.9,111,11,111,160, , ,0.0, ,0,8
04-oct-2024 21:00,111,0.0,111,13.4,111,13.0,12.7,14.6,95,1008.2,111,11,111,160, , ,0.0, ,0,8
04-oct-2024 22:00,111,0.0,111,13.7,111,13.5,13.3,15.3,98,1007.7,111,11,111,160, , ,0.0, ,0,8
04-oct-2024 23:00,111,0.0,111,13.8,111,13.7,13.6,15.6,99,1007.1,111,10,111,150, , ,0.0, ,0,8
05-oct-2024 00:00,111,0.0,111,13.7,111,13.5,13.3,15.3,98,1007.0,111,11,111,150, , ,0.0, ,0,8
05-oct-2024 01:00,111,0.0,111,13.8,111,13.6,13.5,15.4,98,1006.6,111,11,111,150, , ,0.0, ,0,8
05-oct-2024 02:00,111,0.0,111,14.1,111,13.8,13.6,15.5,97,1006.0,111,12,111,160, , ,0.0, ,0,8
05-oct-2024 03:00,111,0.1,111,14.0,111,13.7,13.4,15.4,97,1005.5,111,13,111,160, , ,0.0, ,0,8
05-oct-2024 04:00,111,0.0,111,13.7,111,13.4,13.2,15.1,97,1005.3,111,15,111,160, , ,0.0, ,0,8
05-oct-2024 05:00,111,0.0,111,13.6,111,13.0,12.4,14.5,93,1005.1,111,14,111,160, , ,0.0, ,0,8
05-oct-2024 06:00,111,0.0,111,13.1,111,12.7,12.4,14.4,95,1004.4,111,13,111,150,2,11,0.0,20000,10,6
05-oct-2024 07:00,111,0.0,111,13.0,111,12.5,12.1,14.1,94,1004.2,111,13,111,150,2,11,0.0,25000,8,8
05-oct-2024 08:00,111,0.0,111,12.7,111,12.4,12.1,14.1,96,1003.9,111,15,111,150,50,52,0.0,8000,5,8
05-oct-2024 09:00,111,0.4,111,12.3,111,12.2,12.1,14.1,99,1003.2,111,14,111,140,50,65,0.0,15000,4,8
05-oct-2024 10:00,111,0.0,111,12.4,111,12.3,12.2,14.2,99,1002.3,111,15,111,140,20,52,0.0,25000,3,8
05-oct-2024 11:00,111,0.0,111,12.6,111,12.4,12.2,14.2,98,1001.7,111,14,111,140,20,52,0.0,25000,4,8
05-oct-2024 12:00,111,0.1,111,12.5,111,12.3,12.1,14.1,98,1001.2,111,15,111,150,20,65,0.0,20000,6,8
05-oct-2024 13:00,111,0.0,111,12.5,111,12.1,11.8,13.8,95,1000.6,111,15,111,150,60,65,0.0,25000,8,8
05-oct-2024 14:00,111,0.0,111,12.4,111,11.6,10.9,13.0,90,999.7,111,14,111,150,21,62,0.0,35000,12,8
05-oct-2024 15:00,111,1.0,111,11.4,111,11.1,10.8,13.0,96,998.6,111,16,111,140,60,65,0.0,7000,6,8
05-oct-2024 16:00,111,1.2,111,11.1,111,10.9,10.7,12.9,97,996.8,111,16,111,140,60,62,0.0,10000,4,8
05-oct-2024 17:00,111,0.1,111,11.6,111,11.2,10.8,13.0,95,996.9,111,15,111,140,21,62,0.0,25000,8,8
05-oct-2024 18:00,111,0.0,111,11.9,111,11.3,10.7,12.9,93,996.8,111,16,111,150, , ,0.0, ,0,8
05-oct-2024 19:00,111,0.0,111,11.3,111,10.7,10.1,12.4,93,996.6,111,15,111,150, , ,0.0, ,0,8
05-oct-2024 20:00,111,0.0,111,10.8,111,10.1,9.5,11.8,91,996.1,111,15,111,140, , ,0.0, ,0,8
05-oct-2024 21:00,111,0.1,111,10.8,111,10.3,9.8,12.1,94,995.5,111,14,111,140, , ,0.0, ,0,8
05-oct-2024 22:00,111,2.5,111,10.6,111,10.4,10.2,12.4,97,994.8,111,13,111,140, , ,0.0, ,0,8
05-oct-2024 23:00,111,0.1,111,10.8,111,10.6,10.4,12.6,97,994.2,111,13,111,150, , ,0.0, ,0,8
06-oct-2024 00:00,111,0.2,111,10.8,111,10.7,10.6,12.8,99,993.8,111,13,111,150, , ,0.0, ,0,8
06-oct-2024 01:00,111,0.0,111,11.0,111,11.0,10.9,13.1,100,993.4,111,12,111,150, , ,0.0, ,0,8
06-oct-2024 02:00,111,0.2,111,11.3,111,11.3,11.3,13.4,100,993.4,111,11,111,150, , ,0.0, ,0,8
06-oct-2024 03:00,111,1.0,111,11.5,111,11.5,11.5,13.6,100,993.2,111,9,111,160, , ,0.0, ,0,8
06-oct-2024 04:00,111,0.9,111,11.7,111,11.7,11.7,13.7,100,993.0,111,7,111,160, , ,0.0, ,0,8
06-oct-2024 05:00,111,0.2,111,11.8,111,11.8,11.7,13.8,100,993.0,111,5,111,150, , ,0.0, ,0,8
06-oct-2024 06:00,111,0.2,111,11.5,111,11.5,11.5,13.6,100,992.9,111,3,111,160,44,64,0.0,400,2,8
06-oct-2024 07:00,111,0.0,111,10.9,111,10.9,10.9,13.0,100,993.2,111,3,111,180,42,42,0.0,600,2,7
06-oct-2024 08:00,111,0.0,111,10.9,111,10.9,10.9,13.0,100,993.2,111,3,111,170,46,44,0.0,100,1,8
06-oct-2024 09:00,111,0.0,111,11.3,111,11.3,11.3,13.4,100,992.9,111,5,111,160,28,42,0.0,9000,3,7
06-oct-2024 10:00,111,0.0,111,12.6,111,12.3,12.0,14.1,96,992.6,111,6,111,160,2,11,0.0,24000,200,6
06-oct-2024 11:00,111,0.0,111,14.2,111,12.2,10.4,12.6,78,992.2,111,7,111,160,2,11,0.0,28000,999,3
06-oct-2024 12:00,111,0.0,111,14.7,111,12.3,10.1,12.4,74,991.7,111,8,111,160,1,41,0.0,30000,999,3
06-oct-2024 13:00,111,0.0,111,15.5,111,12.8,10.4,12.6,72,991.0,111,9,111,160,2,11,0.0,35000,23,5
06-oct-2024 14:00,111,0.0,111,15.2,111,12.7,10.5,12.7,73,990.6,111,9,111,160,2,11,0.0,45000,24,5
06-oct-2024 15:00,111,0.0,111,16.0,111,12.8,9.9,12.2,67,990.2,111,9,111,160,2,11,0.0,45000,36,5
06-oct-2024 16:00,111,0.0,111,14.7,111,12.0,9.5,11.9,71,990.1,111,7,111,150,2,11,0.0,45000,27,6
06-oct-2024 17:00,111,0.0,111,13.3,111,11.6,10.0,12.3,81,989.8,111,7,111,140,2,11,0.0,50000,240,6
06-oct-2024 18:00,111,0.0,111,12.6,111,11.3,10.1,12.3,85,989.5,111,8,111,140, , ,0.0, ,0,8
06-oct-2024 19:00,111,0.0,111,11.5,111,10.8,10.2,12.4,91,989.4,111,8,111,130, , ,0.0, ,0,8
06-oct-2024 20:00,111,0.0,111,11.5,111,10.8,10.2,12.4,91,989.1,111,9,111,130, , ,0.0, ,0,8
06-oct-2024 21:00,111,0.0,111,11.5,111,10.9,10.4,12.6,93,989.0,111,10,111,130, , ,0.0, ,0,8
06-oct-2024 22:00,111,0.0,111,11.3,111,10.9,10.5,12.7,95,988.8,111,10,111,140, , ,0.0, ,0,8
06-oct-2024 23:00,111,0.0,111,11.2,111,10.9,10.6,12.8,96,988.8,111,8,111,140, , ,0.0, ,0,8
07-oct-2024 00:00,111,0.0,111,11.1,111,10.9,10.7,12.9,97,988.7,111,8,111,150, , ,0.0, ,0,8
07-oct-2024 01:00,111,0.0,111,10.8,111,10.7,10.5,12.8,99,988.8,111,8,111,150, , ,0.0, ,0,8
07-oct-2024 02:00,111,0.0,111,10.5,111,10.4,10.4,12.5,99,988.8,111,7,111,150, , ,0.0, ,0,8
07-oct-2024 03:00,111,0.0,111,10.5,111,10.5,10.5,12.7,100,988.8,111,7,111,140, , ,0.0, ,0,8
07-oct-2024 04:00,111,0.0,111,10.5,111,10.5,10.4,12.7,100,988.9,111,6,111,140, , ,0.0, ,0,8
07-oct-2024 05:00,111,0.0,111,10.5,111,10.5,10.4,12.7,100,988.7,111,5,111,140, , ,0.0, ,0,8
07-oct-2024 06:00,111,0.0,111,10.6,111,10.6,10.6,12.8,100,988.8,111,7,111,150,2,11,0.0,20000,37,6
07-oct-2024 07:00,111,0.0,111,10.3,111,10.3,10.3,12.5,100,989.0,111,7,111,140,2,11,0.0,15000,40,5
07-oct-2024 08:00,111,0.0,111,10.5,111,10.5,10.5,12.7,100,989.6,111,6,111,140,2,11,0.0,15000,30,7
07-oct-2024 09:00,111,0.0,111,11.0,111,10.9,10.8,13.0,99,989.9,111,7,111,140,2,11,0.0,15000,36,7
07-oct-2024 10:00,111,0.0,111,11.9,111,11.4,10.9,13.1,94,989.9,111,7,111,140,2,11,0.0,20000,46,7
07-oct-2024 11:00,111,0.0,111,12.5,111,11.8,11.2,13.3,92,990.0,111,7,111,140,2,11,0.0,25000,10,7
07-oct-2024 12:00,111,0.0,111,13.3,111,12.3,11.4,13.5,88,990.1,111,7,111,140,2,11,0.0,25000,12,7
07-oct-2024 13:00,111,0.1,111,14.4,111,13.2,12.2,14.2,87,989.5,111,8,111,130,25,82,0.0,18000,15,7
07-oct-2024 14:00,111,0.2,111,14.8,111,13.9,13.2,15.2,90,989.3,111,8,111,110,25,82,0.0,35000,22,7
07-oct-2024 15:00,111,0.0,111,15.2,111,12.8,10.7,12.9,74,989.1,111,6,111,120,25,82,0.0,40000,23,7
07-oct-2024 16:00,111,0.5,111,13.7,111,12.6,11.7,13.7,87,989.0,111,8,111,130,25,82,0.0,18000,35,5
07-oct-2024 17:00,111,0.0,111,12.6,111,11.7,10.9,13.0,89,989.6,111,6,111,120,2,82,0.0,30000,36,5
07-oct-2024 18:00,111,3.5,111,11.6,111,11.2,10.8,13.0,95,990.1,111,6,111,120,25,82,0.0,35000,38,6
07-oct-2024 19:00,111,0.0,111,11.7,111,11.3,10.9,13.1,95,990.2,111,6,111,110,2,11,0.0,30000,80,6
07-oct-2024 20:00,111,0.0,111,11.2,111,10.8,10.4,12.6,95,990.4,111,6,111,110,2,11,0.0,25000,80,5
07-oct-2024 21:00,111,0.0,111,11.1,111,10.8,10.5,12.7,96,990.6,111,7,111,110,2,11,0.0,25000,220,5
07-oct-2024 22:00,111,0.0,111,10.7,111,10.5,10.4,12.5,97,990.7,111,6,111,110, , ,0.0, ,0,8
07-oct-2024 23:00,111,0.1,111,10.4,111,10.2,10.0,12.3,97,990.8,111,6,111,110, , ,0.0, ,0,8
08-oct-2024 00:00,111,0.0,111,10.1,111,10.0,9.9,12.2,99,990.8,111,6,111,90, , ,0.0, ,0,8
08-oct-2024 01:00,111,0.1,111,9.9,111,9.8,9.7,12.0,99,990.7,111,6,111,90, , ,0.0, ,0,8
08-oct-2024 02:00,111,0.0,111,10.1,111,10.0,9.8,12.2,99,990.7,111,6,111,80, , ,0.0, ,0,8
08-oct-2024 03:00,111,2.3,111,10.1,111,10.1,10.0,12.4,100,990.6,111,6,111,90, , ,0.0, ,0,8
08-oct-2024 04:00,111,1.0,111,9.8,111,9.8,9.8,12.1,100,990.2,111,5,111,30, , ,0.0, ,0,8
08-oct-2024 05:00,111,0.5,111,9.8,111,9.8,9.8,12.1,100,990.0,111,5,111,350, , ,0.0, ,0,8
08-oct-2024 06:00,111,0.8,111,9.9,111,9.9,9.9,12.2,100,990.2,111,7,111,10,60,62,0.0,8000,6,8
08-oct-2024 07:00,111,2.2,111,10.5,111,10.5,10.5,12.7,100,990.0,111,8,111,10,61,66,0.0,3000,2,8
08-oct-2024 08:00,111,1.4,111,10.7,111,10.7,10.7,12.9,100,990.2,111,10,111,20,61,66,0.0,2800,2,8
08-oct-2024 09:00,111,0.4,111,11.0,111,10.9,10.8,13.0,99,990.1,111,11,111,20,61,66,0.0,8000,2,8
08-oct-2024 10:00,111,0.2,111,11.1,111,11.1,11.1,13.2,100,990.4,111,12,111,30,21,62,0.0,13000,2,8
08-oct-2024 11:00,111,0.2,111,11.6,111,11.5,11.4,13.5,99,990.7,111,12,111,40,21,62,0.0,20000,3,8
08-oct-2024 12:00,111,0.5,111,11.8,111,11.7,11.6,13.7,99,990.9,111,11,111,40,21,62,0.0,30000,5,8
08-oct-2024 13:00,111,0.0,111,12.8,111,12.1,11.5,13.5,92,991.0,111,11,111,50,2,11,0.0,45000,8,7
08-oct-2024 14:00,111,0.0,111,13.3,111,12.0,10.8,13.0,85,991.1,111,11,111,50,2,11,0.0,45000,22,7
08-oct-2024 15:00,111,0.0,111,13.0,111,11.8,10.7,12.9,86,991.4,111,11,111,40,2,11,0.0,45000,60,7
08-oct-2024 16:00,111,0.0,111,12.7,111,11.7,10.8,12.9,88,991.7,111,11,111,40,2,11,0.0,50000,50,7
08-oct-2024 17:00,111,0.0,111,12.4,111,11.4,10.6,12.7,88,991.9,111,10,111,30, , ,0.0, ,0,8
08-oct-2024 18:00,111,0.0,111,11.8,111,10.9,10.2,12.3,89,992.5,111,10,111,30, , ,0.0, ,0,8
08-oct-2024 19:00,111,0.0,111,10.9,111,10.4,9.9,12.2,94,992.8,111,9,111,20, , ,0.0, ,0,8
08-oct-2024 20:00,111,0.0,111,10.8,111,10.3,9.8,12.1,94,993.2,111,7,111,10, , ,0.0, ,0,8
08-oct-2024 21:00,111,0.0,111,10.8,111,10.2,9.6,12.0,92,993.8,111,9,111,10, , ,0.0, ,0,8
08-oct-2024 22:00,111,0.7,111,10.1,111,10.1,10.1,12.4,100,994.1,111,10,111,20, , ,0.0, ,0,8
08-oct-2024 23:00,111,0.1,111,10.2,111,10.0,9.8,12.1,97,994.1,111,8,111,20, , ,0.0, ,0,8
09-oct-2024 00:00,111,0.0,111,10.1,111,9.7,9.3,11.7,95,994.2,111,10,111,20, , ,0.0, ,0,8
09-oct-2024 01:00,111,0.0,111,9.5,111,9.1,8.8,11.2,95,994.4,111,8,111,20, , ,0.0, ,0,8
09-oct-2024 02:00,111,0.0,111,8.9,111,8.6,8.3,10.9,96,994.9,111,7,111,360, , ,0.0, ,0,8
09-oct-2024 03:00,111,0.0,111,9.0,111,8.6,8.2,10.8,95,995.0,111,7,111,20, , ,0.0, ,0,8
09-oct-2024 04:00,111,0.0,111,9.4,111,9.1,8.7,11.3,96,994.8,111,5,111,350, , ,0.0, ,0,8
09-oct-2024 05:00,111,0.1,111,9.4,111,9.1,8.7,11.3,96,994.8,111,6,111,360, , ,0.0, ,0,8
09-oct-2024 06:00,111,0.0,111,9.1,111,8.7,8.4,10.9,95,995.1,111,6,111,360, , ,0.0, ,0,8
09-oct-2024 07:00,111,0.0,111,9.0,111,8.7,8.4,11.0,96,995.5,111,6,111,360,2,11,0.0,30000,32,7
09-oct-2024 08:00,111,0.0,111,9.3,111,9.1,8.9,11.4,97,995.9,111,7,111,10,2,11,0.0,30000,20,6
09-oct-2024 09:00,111,0.0,111,9.8,111,9.3,8.8,11.3,93,996.3,111,8,111,20,2,11,0.0,30000,18,5
09-oct-2024 10:00,111,0.0,111,9.6,111,9.1,8.6,11.2,93,996.6,111,8,111,20,2,11,0.0,30000,40,6
09-oct-2024 11:00,111,0.0,111,10.5,111,9.3,8.0,10.7,85,996.9,111,11,111,10,2,11,0.0,30000,20,7
09-oct-2024 12:00,111,0.0,111,10.9,111,9.1,7.1,10.1,78,997.4,111,12,111,10,2,11,0.0,35000,46,7
09-oct-2024 13:00,111,0.0,111,9.9,111,8.8,7.6,10.4,86,998.1,111,13,111,360,80,82,0.0,20000,50,6
09-oct-2024 14:00,111,0.0,111,10.9,111,8.7,6.2,9.5,73,998.3,111,13,111,360,25,82,0.0,30000,50,5
09-oct-2024 15:00,111,0.0,111,10.2,111,8.1,5.6,9.1,73,998.7,111,14,111,360,2,81,0.0,30000,42,5
09-oct-2024 16:00,111,0.0,111,9.6,111,7.7,5.4,9.0,75,999.4,111,14,111,360,2,11,0.0,30000,41,6
09-oct-2024 17:00,111,0.0,111,8.7,111,7.0,4.9,8.7,77,1000.1,111,13,111,10,2,11,0.0,30000,50,5
09-oct-2024 18:00,111,0.0,111,7.9,111,6.6,5.0,8.7,82,1001.2,111,11,111,10,2,81,0.0,30000,38,6
09-oct-2024 19:00,111,0.0,111,7.6,111,5.9,3.6,7.9,76,1002.2,111,9,111,360,2,11,0.0,20000,50,6
09-oct-2024 20:00,111,0.0,111,6.2,111,5.2,3.8,8.0,85,1003.0,111,7,111,360,2,11,0.0,20000,999,3
09-oct-2024 21:00,111,0.0,111,5.6,111,4.7,3.4,7.8,86,1003.9,111,5,111,350,2,11,0.0,20000,999,3
09-oct-2024 22:00,111,0.0,111,5.8,111,4.7,3.2,7.7,83,1004.5,111,6,111,350,2,11,0.0,20000,999,3
09-oct-2024 23:00,111,0.0,111,5.4,111,4.4,3.0,7.6,84,1005.3,111,5,111,350,2,11,0.0,20000,999,4
10-oct-2024 00:00,111,0.0,111,5.5,111,4.5,3.1,7.6,84,1006.1,111,5,111,360, , ,0.0, ,0,8
10-oct-2024 01:00,111,0.0,111,5.4,111,4.5,3.3,7.7,86,1006.9,111,7,111,10, , ,0.0, ,0,8
10-oct-2024 02:00,111,0.0,111,5.7,111,4.6,2.9,7.6,83,1007.6,111,7,111,10, , ,0.0, ,0,8
10-oct-2024 03:00,111,0.0,111,5.2,111,4.3,2.9,7.6,86,1008.2,111,5,111,10, , ,0.0, ,0,8
10-oct-2024 04:00,111,0.0,111,4.9,111,3.9,2.4,7.3,84,1008.7,111,7,111,20, , ,0.0, ,0,8
10-oct-2024 05:00,111,0.1,111,4.3,111,3.5,2.4,7.2,87,1009.5,111,5,111,360, , ,0.0, ,0,8
10-oct-2024 06:00,111,0.0,111,3.8,111,3.3,2.6,7.3,92,1010.1,111,4,111,330,2,61,0.0,20000,999,2
10-oct-2024 07:00,111,0.0,111,4.3,111,3.5,2.3,7.2,87,1010.9,111,4,111,340,21,61,0.0,30000,999,2
10-oct-2024 08:00,111,0.0,111,4.7,111,4.0,3.0,7.6,89,1011.8,111,4,111,310,15,11,0.0,40000,999,3
10-oct-2024 09:00,111,0.0,111,5.5,111,4.4,2.8,7.5,83,1012.4,111,4,111,340,80,86,0.0,40000,33,5
10-oct-2024 10:00,111,0.1,111,7.1,111,5.6,3.6,7.9,78,1013.0,111,3,111,320,25,81,0.0,40000,999,2
10-oct-2024 11:00,111,0.0,111,8.1,111,6.5,4.5,8.4,78,1013.3,111,4,111,290,15,11,0.0,45000,60,5
10-oct-2024 12:00,111,1.2,111,6.6,111,5.8,4.8,8.6,88,1014.0,111,5,111,280,25,86,0.0,25000,40,5
10-oct-2024 13:00,111,0.0,111,8.8,111,6.7,4.0,8.1,72,1013.6,111,4,111,330,16,11,0.0,10000,60,5
10-oct-2024 14:00,111,0.0,111,8.9,111,6.3,2.8,7.5,65,1013.9,111,8,111,320,2,11,0.0,30000,999,2
10-oct-2024 15:00,111,0.3,111,8.5,111,6.7,4.4,8.4,75,1014.2,111,6,111,320,25,81,0.0,45000,999,4
10-oct-2024 16:00,111,0.0,111,8.8,111,6.2,2.7,7.4,65,1014.4,111,9,111,330,2,11,0.0,45000,999,4
10-oct-2024 17:00,111,0.0,111,7.2,111,5.9,4.2,8.2,81,1014.9,111,6,111,330,25,81,0.0,45000,999,2
